332-25928	Whitehead, Margaret; Dahlgren, Göran; Evans, Timothy (2001). Equity and health sector reforms: can lowincome countries escape the medical poverty trap? Lancet 358 (9284), S. 833-836 (http://www.thelancet.com/journals/lancet/article/PIIS014067360105975X/fulltext; http://www.deza.ch/ressources/product_22_es_1242.pdf; http://www.healthp.org/article.php?sid=64&mode=thread&order=0&thold=0).
332-25928	Wickizer, Thomas; Schulman, Beryl; Schwartz, Sheryl; Drylie, Diana (1998). Occupational health Services Project. Final Report. Department of Health Services, University of Washington (www.lni.wa.gov/ClaimsIns/Files/ Providers/ohs/Historical/OhsProjectFinalRpt.pdf).
332-25928	Wilkinson, Richard; Marmot, Michael (2003a). Social Determinants of Health: The Facts. 2. Edition, WHO Regional Office for Europe, Kopenhagen. ISBN 92 890 3370 3 (http://www.euro.who.int/document/e81384.pdf).
332-25928	Wilkinson, Richard; Marmot, Michael (2004b). Soziale Determinanten von Gesundheit: Die Fakten. 2. Ausgabe, WHO Regional Office for Europe, Kopenhagen. ISBN 92 890 3370 3 (http://www.euro.who.int/document/e81384g.pdf).
332-25928	Williams, Flora; Hagler, Amy; Martin, Marshall; Pritchard, Mary; Bailey, William (1991). Predictors of Out-of-Pocket Medical Expenditures in Low-Income Households. J Fam Econ 12 (1), S. 43-62 (http://www.springerlink.de/content/m367n7851h727062/fulltext.pdf).
332-25928	Williams, Robert (1996). The Costs of Visits to Emergency Departments. N Engl J Med 334 (10), S. 642646 (http://content.nejm.org/cgi/reprint/334/10/642.pdf).
332-25928	Willison, Donald; Miktorowicz, Mary; Grootendorst, Paul; O’Brien, Bernie; Levien, Mitchell; Deber, Raisa; Hurley, Jeremiah (2001). International Experience with Pharmaceutical Policy: Common Challenges and Lessons for Canada. Research Working Paper 01-08, Centre for Health Economics and Policy Analysis (CHEPA), McMaster University, Hamilton (http://www.chepa.org/research/01-08.pdf).
332-25928	Wilson, Marcia; Levi, Jeffrey; Owen, Aimee (2002). Mitigating Financial Risk with HIV/AIDS Patients. Center for Health Services Research and Policy. Washington DC (http://www.gwumc.edu/sphhs/healthpolicy/chsrp/downloads/MitigatingHIV.pdf).
332-25928	Wilson, Ira; Rogers, William; Chang, Hong; Safran, Dana (2005). Cost-related skipping of medications and other treatments among Medicare beneficiaries between 1998 and 2000. J Gen Int Med 20 (8), S. 715-720 (http://www.blackwell-synergy.com/doi/pdf/10.1111/j.1525-1497.2005.0128.x; http://www.pubmedcentral.nih.gov/picrender.fcgi?artid=1490185&blobtype=pdf).
332-25928	Wilson, Ira; Schoen, Cathy; Neuman, Patricia; Kitchman Strollo, Michelle; Rogers, William; Chang, Hong; Safran, Dana (2007). Physician–Patient Communication About Prescription Medication. Nonadherence: A 50-State Study of America’s Seniors. J Gen Int Med 22 (1), S 6–12 (http://www.springerlink.com/content/f88n482w643p1477/fulltext.pdf; http://www.pubmedcentral.nih.gov/picrender.fcgi?artid=1824770&blobtype=pdf).
332-25928	Windeler, Jürgen (2006). Individuelle Gesundheitsleistungen – Spagat zwischen Markt und Medizin. G+G Wissenschaft 2/2006, S. 17-27. Wissenschaftliches Institut der AOK, Bonn (http://wido.de/fileadmin/wido/downloads/pdf_ggw/wido_ggw_aufs2_0406.pdf).
332-25928	Winkelmann, Rainer (2004). Co-payments for prescription drugs and the demand for doctor visits – evidence from a natural experiment. H Econ 13 (11), S. 1081-1089 (http://www3.interscience.wiley.com/cgibin/fulltext/107628897/PDFSTART).
332-25928	Winkelmann, Rainer (2004). Health Care Reform and the Number of Doctor Visits – An Econometric Analysis. J Appl Econ 19 (4), S. 455–472 (http://www3.interscience.wiley.com/cgibin/fulltext/109581132/PDFSTART).
332-25928	Wolf, Peter de; Brouwer, Werner; Rutten, Frans; (2005). Regulating the Dutch pharmaceutical market: improving efficiency or controlling costs? Int J H Plan Mgmt 20 (4), S. 351-374 (http://www3.interscience.wiley.com/cgi-bin/fulltext/112140376/PDFSTART).
332-25928	Wong, Mitchell; Andersen, Ronald; Sherbourne, Cathy; Hays, Ron; Shapiro, Martin (2001). Effects of Cost Sharing on Care Seeking and Health Status: Results From the Medical Outcomes Study. Am J Pub H 91 (11), S. 1889-1894 (http://www.ajph.org/cgi/reprint/91/11/1889).
332-25928	Woolhandler, Steffie; Himmelstein, David; Lewontin, James (1993). Administrative Costs in U.S. Hospitals. N Engl J Med 329 (5), S. 400-403 (http://content.nejm.org/cgi/content/full/329/6/400).
332-25928	Woolhandler, Steffie; Himmelstein, David (1997). Costs of Care and Administration at For-Profit and Other Hospitals in the United States. N Engl J Med 336 (11), S. 769-774 (http://content.nejm.org/cgi/reprint/336/11/769.pdf).
332-25928	Woolhandler, Steffie; Campbell, Terry; Himmelstein, David (2003). Costs of Health Care Administration in the United States and Canada. N Engl J Med 349 (8), S. 768-775 (http://content.nejm.org/cgi/reprint/349/8/768.pdf).
332-25928	World Health Organisation (1996). European Health Care Reforms. Analysis of Current Strategies. Regionalbüro für Europa, Kopenhagen.
332-25928	World Health Organisation (2004). Ottawa-Charta zur Gesundheitsförderung. WHO-autorisierte Übersetzung: Hildebrandt/Kickbusch auf der Basis von Entwürfen aus der DDR und von Badura sowie Milz. Regionalbüro für Europa, Kopenhagen (http://www.cvl-a.tum.de/Download/WHO_Ottawa.pdf).
332-25928	Wortley, Pascale; Levy, Paul; Quick, Linda; Shoemaker, Trevor; Dahlke, Melissa; Evans, Brian; Burke, Brian; Schwartz, Benjamin (2007). Predictors of Smallpox Vaccination Among Healthcare Workers and Other First Responders. Am J Prev Med 32 (6), S. 538-541.
332-25928	Wurzer, Alfred; Robinig, Roswitha; Rodler, Josef (2004). Selbstbehalte. Eine Bestandsaufnahmezur Orientierungshilfe. Kärntner Gebietskrankenkasse, Klagenfurt.
332-25928	Xu, Ke; Evans, David; Kawabata, Kei; Zeramdini, Riadh; Klavus, Jan; Murray, Christopher (2003). Household catastrophic health expenditure: a multicountry analysis. Lancet 362 (9378), S. 111–117 (http://www.thelancet.com/journals/lancet/article/PIIS0140673603138615/fulltext; http://www.who.int/health_financing/Lancet%20paper-catastrophic%20expenditure.pdf).
332-25928	Xu, Ke; Evans, David; Kadama, Patrick; Nabyonga, Juliet; Ogwang Ogwal, Peter; Aguilar, Ana M. (2005). The elimination of user fees in Uganda: impact on utilization and catastrophic health expenditures. WHO, Genf (http://www.who.int/health_financing/The%20elimination%20of%20user%20fees%20in%20Uganda%20% 20DP.05.4.pdf; http://www.who.int/health_financing/Understanding%20the%20impact%20of%20eliminating%20user%20f ees.pdf).
332-25928	Yang, Zhou, Gilleskie, Donna; Norton, Edward (2004). Prescription Drugs, Medical Care, And Health Outcomes: A Model of Elderly Health Dynamics. NBER Working Paper 10964, National Bureau for Economic Research, Washington DC (http://www.nber.org/papers/w10964).
332-25928	Yang, Zhou; Olomu, Ade; Corser, William; Rovner, David; Holmes-Rovner, Margaret (2006). Outpatient Medication Use and Health Outcomes in Post-Acute Coronary Syndrome Patients. Am J Manag Care 12 (10), S. 581-587 (http://www.ajmc.com/files/articlefiles/AJMC06_Yang581to587.pdf).
332-25928	Yegian, Mathews (2006). Coordinated Care In A ‘Consumer-Driven' Health System. H Aff 25 (6), S. w531w536 (http://content.healthaffairs.org/cgi/content/full/hlthaff.25.w531v1/DC1).
332-25928	Zahnforum (2004). Gesundheitsreform bringt Einsparungen bei Patienten ärgern sich über Zuzahlungen.
332-25928	Kassenzahnärztliche Vereinigung Baden-Württemberg, Freiburg (http://www.zahnforum.de/zf/zf.nsf/ContentByKey/6B0D49708F17F722C1256E4D002EADBB?open&WDT=Print_Standard_ PA&DL=Print).
332-25928	Zeber, John; Grazier, Kyle; Valenstein, Marcia; Blow, Frederic; Lantz, Paula (2007). Effect of a Medication Copayment Increase in Veterans With Schizophrenia. Am J Man Care 13 (6, Part 2), S. 335-346 (http://www.ajmc.com/files/articlefiles/AJMC_07junPrt2_Zeber_335to46.pdf).
332-25928	Zeckhauser, Richard (1970). Medical Insurance: A Case Study of the Tradeoff Between Risk Spreading and Appropriate Incentives. J Econ Theory 2 (1), S. 10-26.
332-25928	Zentner, Annette; Busse, Reinhard (2004). Das Ausland in aller Munde: Eine systematische Analyse zum Einfluss anderer Gesundheitssysteme auf die deutsche Reformdebatte. Gesundheits- und Sozialpolitik 910/2004, S. 24-34 (http://www.wm.tu-berlin.de/~mig/papers/index.html).
332-25928	Zimmermann, Gerd (2004). Praxisgebühr seit dem 1.1.2004. Verwaltungstechnischer Schwachsinn!. Der Hausarzt 1/04, S. 1 (http://www.hausarzt-online.de/sys/pdf.php?rubrik=ha&url=0104/01.pdf; http://www.medizin-online.de/cda/DisplayContent.do?cid=103475&fid=107664&type=pdf).
332-25928	Zimmermann, Gerd (2005). Budgetkontrollen verhindern? Kassen regeln pauschale Zuzahlung selbst. Der Hausarzt 3/05, S. 1 (http://www.hausarzt-online.de/sys/pdf.php?rubrik=ha&url=0104/01.pdf; http://www.medizin-online.de/cda/DisplayContent.do?cid=149616&fid=107664&type=pdf).
332-25928	Ziniel, Georg (2004). Finanzielle Selbstbeteiligung im Gesundheitswesen. In: Wurzer et al. 2004, S. 31-47.
332-25928	Zok, Klaus (2005a). Das Inanspruchnahmeverhalten der Versicherten nach Einführung der Praxisgebühr. Ergebnisse aus zwei Repräsentativumfragen unter 3.000 GKV-Versicherten. WidO-Monitor 2 (2), S. 1-7, (http://wido.de/uploads/media/wido_mon_praxisgeb_3108.pdf).
332-25928	Zok, Klaus; Schuldzinski, Wolfgang (2005b). Private Zusatzleistungen in der Arztpraxis – Ergebnisse aus Patientenbefragungen. Wissenschaftliches Institut der AOK, Bonn
332-25928	Zok, Klaus (2006). Arzneimittelmarkt: Selbstmedikation im Fokus. WiDO-Monitor 3 (1), S. 1-7 (http://wido.de/uploads/media/wido_mon_selbstmed_0506.pdf).
332-25928	Zuckerman, Stephen; McFeeters, Joshua; Cunningham, Peter; Nichols, Len (2004). Trends: Changes In Medicaid Physician Fees, 1998-2003: Implications For Physician Participation. H Aff Web Excl 23 (3), S. w4 372-384 (http://content.healthaffairs.org/cgi/reprint/hlthaff.w4.374v1).
332-25928	Zurn, Pascal; Dal Poz, Mario; Stilwell, Barbara; Adams, Orvill (2002). Imbalances in the health workforce. Briefing paper. WHO, Genf (http://www.who.int/hrh/documents/en/imbalances_briefing.pdf).
332-25928	Zuvekas, Samuel; Cohen, Joel (2007). Prescription Drugs And The Changing Concentration Of Health Care Expenditures. H Aff 26 (1), S. 249-257 (http://content.healthaffairs.org/cgi/reprint/26/1/249).
332-25928	Zweifel, Peter (1987). Bonus systems in health insurance: a microeconomic analysis. H Pol 7 (2), S. 273288.
334-18437	Antonovsky, Aaron (1997), Salutogenese. Zur Entmystifizierung der Gesundheit, hg. v. Alexa Franke, Tübingen.
334-18437	Aretz, Hans-Jürgen/Hansen, Katrin (2002), Diversity und Diversity Management im Unternehmen. Eine Analyse aus systemtheoretischer Sicht, Münster/Hamburg/London.
334-18437	Bambach, Marco/Kuhn, Christine (2006), »Menschliche Vielfalt birgt Chancen«, Neue Caritas, Jg. 107, H. 11, S. 23- 25.
334-18437	Barker, Roger G. (1968), Ecological Psychology: Concepts and Methods for Studying the Environment of Human Behavior, Stanford, Ca.
334-18437	Barker, Roger G. u.a. (1978), Habitats, Environments, and Human Behavior: Studies in Ecological Psychology and Eco-Behavioral Science from the Midwest Psychological Field Station, 1947- 1972, San Francisco.
334-18437	Bartz, Elke (2006), »Das Persönliche Budget. Ein Handbuch für Leistungsberechtigte. Von A wie Antragstellung bis Z wie Zielvereinbarung«, in: www.forsea.de (1. Juli 2007).
334-18437	Bericht der Bundesregierung (2004), Über die Lage behinderter Menschen und die Entwicklung ihrer Teilhabe, Deutscher Bundestag Drucksache 15/4575 vom 18. Dezember 2004.
334-18437	Bronfenbrenner, Urie (1981), Die Ökologie der menschlichen Entwicklung. Natürliche und geplante Experimente, Stuttgart.
334-18437	Clark, John/Newman, Janet (1997), The Managerial State. Power, Politics and Ideology in the Remaking of Social Welfare, London.
334-18437	Cox, Taylor H. (1993), Cultural »diversity« in Organizations. Theory, Research and Practice, San Francisco.
334-18437	Department of Health (2005), »Community Care Statistics 2003- 04. Referrals, Assessments and Packages of Care for Adults: Report of Findings from the 2003- 04 RAP Collection –Information for England for the Period 1 April 2003 to 31 March 2004«, in: http://www.dh.gov.uk/PublicationsAndStatistics/Publications/PublicationsStatistics/Article (1. Juli 2007).
334-18437	Gerber, Uwe/von Stünzner, Wilfried (1999), »Entstehung, Entwicklung und Aufgaben der Gesundheitswissenschaften«, in: Hurrelmann, Klaus (Hg.), Gesundheitswissenschaften, Berlin/ Heidelberg/New York, S. 9- 64.
334-18437	Gilbert, Jacqueline A./Stead, Bette A./Ivancevich, John M. (1999), »›Diversity Management‹: A New Organizational Paradigm«, Journal of Business Ethics, Jg. 21, S. 61- 76.
334-18437	Goffman, Erving (1963), Stigma. Über Techniken der Bewältigung beschädigter Identität, Frankfurt a.M.
334-18437	Greve, Werner (2005), »Die Entwicklung von Selbst und Persönlichkeit im Erwachsenenalter«, in: Filipp, Sigrun-Heide/Staudinger, Ursula M. (Hg.), Entwicklungspsychologie des mittleren und höheren Erwachsenenalters. Enzyklopädie der Psychologie, Bd. 6, Göttingen, S. 343- 380.
334-18437	Health Research Board Ireland (Hg.)(2003), National Intellectual Disability Database. Annual Report of the National Intellectual Disability Database Committee 2001, Dublin.
334-18437	Jackson, Susan E. (1996), »The Consequences of Diversity in Multidisciplinary Work Teams«, in: West, Michael A. (Hg.), Handbook of Work Group Psychology, Chichester, S. 53- 75.
334-18437	Kaminski, Gerhard (1989), »Behinderung in ökologisch-psychologischer Perspektive«, in: Neumann, Johannes (Hg.), »Behinderung«. Von der Vielfalt eines Begriffs und dem Umgang damit, Tübingen, S. 44- 74.
334-18437	Kruse, Andreas (2006), »Kompetenzformen bei älteren Menschen mit geistiger Behinderung«, in: Krüger, Fritz/Degen, Johannes (Hg.), Das Alter behinderter Menschen, Freiburg i.Br., S. 118- 146.
334-18437	Lawton, M. Powell (1989), »Three Functions of the Residential Environment«, in: Pastalan, Leon A./Cowart, Marie E. (Hg.), Lifestyles and Housing of Older Adults: The Florida Experience, New York, S. 35- 50.
334-18437	Lawton, M. Powell/Nahemow, L. (1973), »Ecology and the Aging Process«, in: Eisdorfer, C./ Lawton, M. P. (Hg.), The Psychology of Adult Development and Aging, Washington, DC, S. 619- 674.
334-18437	Luhmann, Niklas (1994), Soziologische Aufklärung, 4. Beiträge zur funktionalen Differenzierung der Gesellschaft, Opladen.
334-18437	Mead, Georg Herbert (1934), Mind, Self, and Society, Chicago.
334-18437	Metzler, Heidrun/Wacker, Elisabeth (2001), »Behinderung«, in: Otto, Hans-Uwe/Thiersch, Hans (Hg.), Handbuch Sozialarbeit/Sozialpädagogik, Neuwied/Kriftel, S. 118- 139.
334-18437	Parsons, Talcott (1969), >Full Citizenship for the Negro American?«, in: Ders., Politics and Social Structure, New York, S. 252- 291.
334-18437	Ratzka, Adolf (1996), »Betreuung oder Selbstbestimmung: Zur Lage von Menschen mit Behinderungen in Schweden«, in: http://www.independentliving.org/docs4/ratzka96a.html (15. August 2002).
334-18437	Rhodes, Jennifer M. (1999), »Making the Business Case for Diversity in American Companies«, Personalführung, Jg. 35, H. 5, S. 22- 26.
334-18437	Rizzi, Elisabeth (2006), »Am besten leben Behinderte in Dänemark. Assistenzmodelle in anderen Ländern«, Curviva, H. 10, S. 6- 11.
334-18437	Socialstyrelsen (National Board of Health and Welfare)(2002), »Social Services in Sweden 1999. Needs – Interventions – Development«, in: www.sos.se/fulltext/0077-018/kap6.htm (20.August 2002).
334-18437	SGB IX - Sozialgesetzbuch – Neuntes Buch – Rehabilitation und Teilhabe behinderter Menschen, 19. Juni 2001, Bundesgesetzesblatt I, 1046.
334-18437	Steinhauer, Regine (Hg.)(2000), Managing Diversity, Berlin.
334-18437	Thomas, R. Roosevelt (1996), Redefinig Diversity, New York.
334-18437	Thomas, R. Roosevelt/Woodruff, Marjorie I. (1999), Building a House for Diversity, New York.
334-18437	Uexküll, Jacob von (1909), Umwelt und Innenwelt der Tiere, Berlin.
334-18437	Wacker, Elisabeth (1995), »Wege zur selbständigen Lebensführung als Konsequenz aus einem gewandelten Behinderungsbegriff«, in: Neumann, Johannes (Hg.), »Behinderung«. Von der Vielfalt eines Begriffs und dem Umgang damit, Tübingen, S. 75- 88.
334-18437	Wacker, Elisabeth (2001), »Paradigmenwechsel in der Behindertenhilfe?«, in: Bundesverband der Evangelischen Behindertenhilfe u.a. (Hg.), Paradigmenwechsel in der Behindertenhilfe?, Freiburg/Br., S. 34- 57.
334-18437	Wacker, Elisabeth (2002a), »Von der Versorgung zur Lebensführung. Wandel der Hilfeplanung in (fremd-)gestalteten Wohnumgebungen«, in: Greving, Heinrich (Hg.), Hilfeplanung und Controlling in der Heilpädagogik, Freiburg/Br., S. 77- 105.
334-18437	Wacker, Elisabeth (2002b), »Wege zur individuellen Hilfeplanung«, in: Greving, Heinrich (Hg.), Hilfeplanung und Controlling in der Heilpädagogik, Freiburg/Br., S. 275- 297.
334-18437	Wacker, Elisabeth (2003a), »Behinderungen und fortgeschrittenes Alter als geragogische Herausforderungen«, in: Leonhardt, Annette/Wember, Franz B. (Hg.), Grundfragen der Sonderpädagogik. Bildung – Erziehung – Behinderung, Weinheim/Basel/Berlin, S. 875- 888.
334-18437	Wacker, Elisabeth (2003b), »Die Rehabilitation im Winde des Wandels. Die Situation behinderungserfahrener Menschen im Europäischen Jahr der Menschen mit Behinderung«, Blätter der Wohlfahrtspflege. Deutsche Zeitschrift für Sozialarbeit, Jg. 150, H. 2, S. 45- 51.
334-18437	Wacker, Elisabeth (2007), »Leben im Ort 2017. Unterwegs zur Kommune der Vielfalt«, Orientierung. Fachzeitschrift der Behindertenhilfe, H. 1, S. 37- 40.
334-18437	Wacker, Elisabeth/Wansing, Gudrun/Schäfers, Markus (2005), Personenbezogene Unterstützung und Lebensqualität. Teilhabe mit einem Persönlichen Budget, Wiesbaden.
334-18437	Wacker, Elisabeth/Bosse, Ingo/Dittrich, Torsten u.a. (2005), Teilhabe. Wir wollen mehr als nur dabei sein, Marburg.
334-18437	Wacker, Elisabeth/Wetzler, Rainer/Metzler, Heidrun u.a. (1998), Leben im Heim. Angebotsstrukturen und Chancen selbständiger Lebensführung in Wohneinrichtungen der Behindertenhilfe. Bericht zu einer bundesweiten Untersuchung im Forschungsfeld »Möglichkeiten und Grenzen selbständiger Lebensführung in Einrichtungen«, Schriftenreihe des Bundesministeriums für Gesundheit, Bd. 102, Baden-Baden.
334-18437	Wacker, Elisabeth/Wahl, Hans-Werner (2007), »Ressourcenförderliche Umwelten – Zur Notwendigkeit einer Person-Umwelt-Kultur für alternde (und alle) Menschen«, in: Expertenkommission der Bertelsmann Stiftung (Hg.), Ziele in der Altenpolitik, Gütersloh (im Erscheinen).
334-18437	Wahl, Hans-Werner/Iwarsson, Susanne (2007), »Person-Environment Relations in Old Age«, in: Fernandez-Ballesteros, Rocco (Hg.), Geropsychology. European Perspectives for an Ageing World, Göttingen (im Erscheinen).
334-18437	Wahl, Hans-Werner/Oswald, Frank (2005), »Sozialökologische Aspekte des Alterns«, in: Filipp, Sigrun-Heide/Staudinger, Ursula M. (Hg.), Entwicklungspsychologie des mittleren und höheren Erwachsenenalters. Enzyklopädie der Psychologie, Bd. 6, Göttingen, S. 209- 250.
334-18437	Waldschmidt, Anne (1999), Selbstbestimmung als Konstruktion. Alltagstheorien behinderter Frauen und Männer, Opladen.
334-18437	Walthes, Renate (2003), Einführung in die Blinden- und Sehbehindertenpädagogik, München/Basel.
334-18437	Wansing, Gudrun (2005), Teilhabe an der Gesellschaft. Menschen mit Behinderung zwischen Inklusion und Exklusion, Wiesbaden.
334-18437	WHO – World Health Organization (WHO)(1986), »Ottawa Charter for Health Promotion«, in: http://www.who.int/hpr/NPH/docs/ottawa_charter_hp.pdf (1. Juli 2007).
334-18437	WHO – World Health Organization (2001), International Classification of Functioning, Disability and Health, Geneva.
334-18437	DIMDI – Deutsches Institut für Medizinische Dokumentation und Information (Hg.) (2005), ICF. Internationale Klassifikation der Funktionsfähigkeit, Behinderung und Gesundheit, Genf.
338-20804	Aderman, D./Brehm, S.S., 1976: On the recall of initial attitudes following counterattitudinal advocacy: An experimental reexamination. Personality and Social Psychology Bulletin 19: 59-62.
338-20804	Bem, D.J., 1972: Self-perception theory. S. 1-62) in L. Berkowitz (Hrsg.), Advances in experimental social psychology. Band 6. New York: Academic Press.
338-20804	Collins, L.M./Graham, J.W./ Hansen, W.B./Johnson, C.A., 1985: Agreement between retrospektive accounts of substance use and earlier reported substance use. Applied Psychological Measurement 9: 301-309.
338-20804	Conway, M./Ross, M., 1984: Getting what you want by revising what you had. Journal of Personality and Social Psychology 47: 738-748.
338-20804	Eich, E./Reeves, J.L./Jaeger, B./Graff-Radford, S.B., 1985: Memory for pain: Relation between past and present pain intensity. Pain 23: 375-379.
338-20804	Feine, J.S./Lavigne, G.J./Thuan Dao, T.T./Morin, C./Lund, J.P., 1998: Memories of chronic pain and perceptions of relief. Pain 77: 137-141.
338-20804	Festinger, L., 1957: A theory of cognitive dissonance. Stanford: Stanford University Press.
338-20804	Goethals, G.R./Reckman, R.F., 1973: The perception of consistency in attitudes. Journal of Experimental Social Psychology 9: 491-501.
338-20804	Grau, I./Bierhoff, H.W., 1996: Erinnerungsverzerrung durch implizite Theorien. Der Zusammenhang zwischen aktuellen Urteilen und Erinnerungen an frühere Urteile über sich selbst und den Lebenspartner. Zeitschrift für Psychologie 204: 167-185.
338-20804	Linton, S.J./Melin, L., 1982: The accuracy of remembering chronic pain. Pain 13: 281-285.
338-20804	McFarland, C./Ross, M., 1987: The relation between current impressions and memories of self and dating partners. Personality and Social Psychology Bulletin 13: 228-238.
338-20804	Moller-Jensen, O./Wahrendorf, J./Rosenqvist, A./Geser, A., 1984: The reliability of questionaire-derived historical dietary information and temporal stability of food habits in individuals. American Journal of Epidemiology 120: 281-290.
338-20804	Ross, M., 1989: Relation of implicit theories to the construction of personal histories. Psychological Review 96: 341-357.
338-20804	Ross, M./McFarland, C./Conway, M./Zanna, M.P., 1983: Reciprocal relation between attitudes and behavior recall: Committing people to newly formed attitudes. Journal of Personality and Social Psychology 45: 257-267.
338-20804	Ross, M./McFarland, C./Fletcher, G.J.O., 1981: The effect of attitude on the recall of personal histories. Journal of Personality and Social Psychology 10: 627-634.
338-20804	Schwarz, N., 1993: Theorien konzeptgesteuerter Informationsverarbeitung. S. 269-291 in D. Frey/M. Irle (Hrsg.), Theorien der Sozialpsychologie. Band 3. Bern: Huber.
338-20804	Sudman, S./Schwarz, N., 1989: Contributions of cognitive Psychology to advertising research. Journal of Advertising Research 29: 43-53.
338-20804	Tedeschi, J.T., 1981: Impression management theory and social psychological research. New York: Academic Press.
338-20804	Tversky, A./Kahneman, D., 1974: Judgment under uncertainty: Heuristics and biases. Science 185: 1124-1131.
338-20804	Wahrendorf, J., 1985: Questionaire-derived historic dietary information. Elsevier Science Publishers B.V. (Biomedical Division). Diet and human carcinogenesis. J.V. Joossens et al. editors.
338-20804	Wegener, D.T./Petty, R.E., 1995: Flexible correction processes in social judgment: The role of naive theories in corrections for perceived bias. Journal of Personality and Social Psychology 68: 36-51.
338-20804	Wilson, T.D./Brekke, N., 1994: Mental contamination and mental correction: Unwanted influences on judgments and evaluations. Psychological Bulletin 116: 117-142.
338-20804	Wippich, W./Olk, C., 1987: Wann beeinflussen Einstellungen Erinnerungen an eigenes Verhalten? Zeitschrift für experimentelle und angewandte Psychologie 34: 136-154.
338-20804	Wippich, W./Schulte, A./Mecklenbräuker, S., 1989: Weitere Evidenzen zum Einfluß induzierter Einstellungen auf Erinnerungen an eigenes Verhalten. Zeitschrift für experimentelle und angewandte Psychologie 36: 162-179.
338-20804	Withey, S.B., 1954: Reliability of recall of income. Public Opinion Quarterly 18: 197-204.
346-45678	Assmann, Jan 1992: Das kulturelle Gedächtnis. Schrift, Erinnerung und politische Identität in frühen Hochkulturen, München.
346-45678	Barkai. Avraham 1997: Bevölkerungsrückgang und wirtschaftliche Stagnation, in: Ders. u.a. (Hg.), Deutsch-jüdische Geschichte in der Neuzeit. Bd. IV, 1918-1945, München, S. 3749.
346-45678	Boszormenyi-Nagi, Ivan u.a. (Hg) 1981: Unsichtbare Bindungen. Die Dynamik familiärer Systeme, Stuttgart.
346-45678	Coenen-Huther, Josette 2002: Das Familiengedächtnis. Wie Vergangenheit rekonstruiert wird, Konstanz.
346-45678	Cohen, Richard 1998: Jewish Icons: Art and Society in Modern Europe, Berkeley.
346-45678	Funck, Marcus und Stephan Malinowski 1999: Geschichte von oben. Autobiographie als Quelle einer Sozial- und Kulturgeschichte des deutschen Adels in Kaiserreich und Weimarer Republik, Historische Anthropologie. Kultur. Gesellschaft. Alltag, 7. Jg., Heft 2, 236270.
346-45678	Gebhardt, Miriam 1999: Das Familiengedächtnis. Familiale Erinnerung im deutsch-jüdischen Bürgertum 1890-1932 (=Studien zur Geschichte des Alltags, Bd. 16), Stuttgart.
346-45678	Gebhardt, Miriam 2002, Zur Psychologie des Vergessens: Antisemitismus in jüdischen Autobiographien vor und nach 1933, in: Clemens Wischermann: Vom kollektiven Gedächtnis zur Individualisierung der Erinnerung (=Studien zur Geschichte des Alltags, Bd. 18), Stuttgart.
346-45678	Dies. 2003: Historisches Denken im deutsch-jüdischen Familiengedächtnis, in: Wyrwa, Ulrich (Hg.), Judentum und Historismus. Zur Entstehung der jüdischen Geschichtswissenschaft in Europa, Frankfurt/M., 233-246
346-45678	Gerstenberger, Katharina 2000: Truth to Tell: German Women’s Autobiographies and Turn-ofthe-Century Culture, Ann Harbor
346-45678	Gillerman, Sharon 2000: The Crisis of the Jewish Family. Social Conditions and Cultural Representations, in: Brenner, Michael, Derek J. Penslar (Hg.): In Search of Jewish Community. Jewish Identities in Germany and Austria, 1918-1933, Bloomington, 176-199.
346-45678	Groppe, Carola 2004: Der Geist des Unternehmertums. Eine Bildungs- und Sozialgeschichte. Die Seidenfabrikantenfamilie Colsman (1649-1840), Köln Weimar Wien.
346-45678	Halbwachs, Maurice 1966: Das Gedächtnis und seine sozialen Rahmenbedingungen, Soziologische Texte Bd. 34, Berlin
346-45678	Lövinson, Martin: Ohne Titel, New York Leo Baeck Institute (NYLBI) Memoir Collection, 6364.
346-45678	Miron, Guy 2004: German Jews in Israel: Memories and Past Images (Hebräisch), Jerusalem
346-45678	Römer, Nils 2002: The Historicizing of Judaism in 19th-Century Germany: Scholars, Discipline and Popular Historical Culture (Columbia University, Ms)
346-45678	Römer, Nils 2005: Jewish Scholarship and Culture in Nineteenth-Century Germany. Between History and Faith,, Madison/Wisconsin
346-45678	Roseman, Mark 2002: In einem unbewachten Augenblick. Eine Frau überlebt im Untergrund, Berlin
346-45678	Schorsch, Ismar 1994: From Text to Context. The Turn to History in Modern Judaism, Hanover and London
346-45678	Thompson, Paul 1993: Family Myth, Models, and Denials , in: Bertaux, Daniel und Paul Thompson (Hg.): Between Generations. Family Models, Myths and Memories (=International Yearbook of Oral History and Life Stories Volume II), Oxford, S. 13-38
346-45678	Toller, Ernst 1993: Eine Jugend in Deutschland, München
346-45678	Wallich, Henry 1978: Vorwort zu „Zwei Generationen im deutschen Bankwesen“, Frankfurt 1978
346-45678	Wallich, Hermann und Paul Wallich 1978: Zwei Generationen im deutschen Bankwesen, 18331914. Hermann Wallich, Aus meinem Leben. Paul Wallich, Lehr- und Wanderjahre eines Bankiers, herausgegeben von dem Wissenschaftlichen Beirat des Instituts für bankhistorische Forschung e.V. (=Schriftenreihe des Instituts für Bankhistorische Forschung e.V. Bd. 2), Frankfurt/M.
346-45678	Wallich, Hildegard 1970: Erinnerungen aus meinem Leben, Altenkirchen
